voc_id,masked_title,masked_content,large_category,middle_category,small_code,small_category,label_confirmed_yn,masking_review_yn,is_synthetic
VOC04304,주행점수 할인 확인 요청,갱신 계약에 주행분석 할인 혜택이 반영되는지 문의드립니다.,보험,할인,S007,보험료 할인 적용 문의,Y,Y,Y
VOC03936,운전한 내역이 앱에 없습니다,운전을 완료했지만 최근 주행 목록에 추가되지 않았습니다. 처리 방법을 안내해주세요. 현재 화면에서 직접 수정할 수 없습니다.,주행,주행기록,S006,주행기록 미반영,Y,Y,Y
VOC00184,주행 후 포인트가 없습니다 처리 방법을 안내해주세요.,[접수일]에 주행을 완료했는데 포인트가 아직 적립되지 않았습니다.,포인트,적립,S001,주행 포인트 미적립,Y,Y,Y
VOC06312,포인트 차감 내역이 이상합니다,포인트 내역에 알 수 없는 차감 기록이 있습니다. 빠른 확인 요청드립니다.,포인트,차감,S010,포인트 오차감,Y,Y,Y
VOC00524,운전했는데 포인트가 안 들어왔어요 확인 부탁드립니다.,운전 기록은 정상적으로 보이지만 포인트가 들어오지 않았습니다.,포인트,적립,S001,주행 포인트 미적립,Y,Y,Y
VOC06337,사용하지 않은 포인트가 차감됐어요 빠른 확인 요청드립니다.,포인트 사용 이력과 실제 잔액이 맞지 않습니다.,포인트,차감,S010,포인트 오차감,Y,Y,Y
VOC06108,잘못 차감된 포인트 문의,포인트 내역에 알 수 없는 차감 기록이 있습니다.,포인트,차감,S010,포인트 오차감,Y,Y,Y
VOC04386,계약 할인 적용 상태 문의,갱신 계약에 주행분석 할인 혜택이 반영되는지 문의드립니다.,보험,할인,S007,보험료 할인 적용 문의,Y,Y,Y
VOC07818,보상 처리 단계 문의,제출한 서류가 정상적으로 접수됐는지 알고 싶습니다.,사고,처리현황,S012,사고 처리 진행 문의,Y,Y,Y
VOC08709,새 번호로 인증받고 싶어요,등록된 연락처가 실제 사용하는 번호와 달라 수정 요청드립니다.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC09093,회원정보의 전화번호가 다릅니다 확인 부탁드립니다.,새 번호로 본인 인증을 진행하는 방법을 안내 부탁드립니다. 관련 기준도 함께 알려주세요.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC00707,주행 포인트는 언제 들어오나요,오늘 주행을 마쳤는데 포인트가 아직 반영되지 않았습니다. 보통 얼마나 걸리나요? 확인 부탁드립니다.,포인트,적립,S002,주행 포인트 적립 지연,Y,Y,Y
VOC02760,비밀번호를 재설정하고 싶습니다,비밀번호 변경 절차와 조건을 안내해주세요.,회원,계정관리,S005,비밀번호 재설정,Y,Y,Y
VOC07041,앱이 계속 종료됩니다,앱을 열면 흰 화면만 보이고 아무 기능도 사용할 수 없습니다. 앱에서 확인이 어려워 문의드립니다.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC06170,포인트가 갑자기 줄었습니다,포인트 사용 이력과 실제 잔액이 맞지 않습니다.,포인트,차감,S010,포인트 오차감,Y,Y,Y
VOC08373,앱의 계약 내용이 맞지 않아요,보험 계약 정보 중 일부 항목이 잘못되어 수정 요청드립니다. 처리 방법을 안내해주세요.,보험,계약정보,S013,계약정보 불일치,Y,Y,Y
VOC07039,앱 화면이 멈춥니다 관련 기준도 함께 알려주세요.,앱을 열면 흰 화면만 보이고 아무 기능도 사용할 수 없습니다. 앱을 다시 실행해도 같은 상태입니다.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC02042,로그인 화면에서 넘어가지 않아요,여러 번 시도했지만 인증 후 다시 로그인 화면으로 돌아옵니다.,회원,로그인,S004,로그인 오류,Y,Y,Y
VOC02727,비밀번호 찾기 인증 오류,새 비밀번호를 입력했지만 변경이 완료되지 않습니다.,회원,계정관리,S005,비밀번호 재설정,Y,Y,Y
VOC04447,보험료 할인이 반영됐나요 확인 부탁드립니다.,앱에는 할인 대상이라고 나오는데 실제 보험료에 적용됐는지 알고 싶습니다. 처리 방법을 안내해주세요.,보험,할인,S007,보험료 할인 적용 문의,Y,Y,Y
VOC06697,앱이 계속 종료됩니다,특정 메뉴에 들어가면 화면이 멈추는 현상이 반복됩니다.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC03525,주행기록이 보이지 않습니다,운전을 완료했지만 최근 주행 목록에 추가되지 않았습니다. 동일 현상이 반복되고 있습니다.,주행,주행기록,S006,주행기록 미반영,Y,Y,Y
VOC02446,아이디 입력 후 접속 오류,여러 번 시도했지만 인증 후 다시 로그인 화면으로 돌아옵니다.,회원,로그인,S004,로그인 오류,Y,Y,Y
VOC09019,등록 연락처 수정 요청,등록된 연락처가 실제 사용하는 번호와 달라 수정 요청드립니다. 현재 화면에서 직접 수정할 수 없습니다.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC09310,회원정보의 전화번호가 다릅니다,번호 변경 후 로그인 인증 문자가 이전 번호로 발송됩니다. 앱에서 확인이 어려워 문의드립니다.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC01064,운전 후 포인트 반영 시간 문의,[주행종료시간]에 주행을 종료했습니다. 포인트 반영 예정 시간을 알고 싶습니다.,포인트,적립,S002,주행 포인트 적립 지연,Y,Y,Y
VOC01624,포인트 사용처가 궁금합니다,적립된 포인트의 사용처와 사용 절차를 안내 부탁드립니다. 관련 기준도 함께 알려주세요.,포인트,사용,S003,포인트 사용처 문의,Y,Y,Y
VOC01345,보유 포인트 사용 방법,포인트 사용 가능한 서비스와 제한 조건이 궁금합니다.,포인트,사용,S003,포인트 사용처 문의,Y,Y,Y
VOC06926,앱이 계속 종료됩니다,특정 메뉴에 들어가면 화면이 멈추는 현상이 반복됩니다. 확인 부탁드립니다.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC06775,업데이트 후 앱이 열리지 않아요 처리 방법을 안내해주세요.,앱을 열면 흰 화면만 보이고 아무 기능도 사용할 수 없습니다. 앱을 다시 실행해도 같은 상태입니다.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC02209,계속 로그인에 실패합니다,여러 번 시도했지만 인증 후 다시 로그인 화면으로 돌아옵니다. 동일 현상이 반복되고 있습니다.,회원,로그인,S004,로그인 오류,Y,Y,Y
VOC08160,계약정보가 다르게 표시됩니다 빠른 확인 요청드립니다.,갱신한 계약이 앱에서 이전 계약으로 보입니다.,보험,계약정보,S013,계약정보 불일치,Y,Y,Y
VOC08418,보험 계약자 정보 오류 앱에서 확인이 어려워 문의드립니다.,계약 기간과 보험료 정보가 가입 당시 안내와 다르게 표시됩니다. 앱에서 확인이 어려워 문의드립니다.,보험,계약정보,S013,계약정보 불일치,Y,Y,Y
VOC07614,접수한 사고는 어떻게 진행되고 있나요,사고 접수 이후 진행 상황 안내를 받지 못했습니다. 처리 방법을 안내해주세요.,사고,처리현황,S012,사고 처리 진행 문의,Y,Y,Y
VOC05003,차량을 변경했습니다,차량을 교체해서 앱의 등록 정보를 수정하고 싶습니다. 처리 방법을 안내해주세요.,차량,차량정보,S008,차량정보 변경,Y,Y,Y
VOC02387,계정 접속이 불가능합니다,아이디와 비밀번호를 입력해도 로그인 오류가 발생합니다.,회원,로그인,S004,로그인 오류,Y,Y,Y
VOC08527,계약정보가 다르게 표시됩니다,증권번호 [계약번호]의 차량정보가 현재 차량과 일치하지 않습니다. 확인 부탁드립니다.,보험,계약정보,S013,계약정보 불일치,Y,Y,Y
VOC01040,주행 포인트는 언제 들어오나요,"포인트가 바로 들어오는지, 일정 시간이 필요한지 문의합니다. 관련 기준도 함께 알려주세요.",포인트,적립,S002,주행 포인트 적립 지연,Y,Y,Y
VOC05594,서비스 계정을 삭제하고 싶어요,회원 탈퇴 시 남은 포인트와 주행기록이 어떻게 처리되는지 궁금합니다.,회원,계정관리,S009,회원 탈퇴,Y,Y,Y
VOC06595,포인트 차감 내역이 이상합니다 관련 기준도 함께 알려주세요.,포인트 내역에 알 수 없는 차감 기록이 있습니다.,포인트,차감,S010,포인트 오차감,Y,Y,Y
VOC07423,사고 접수 후 연락이 없습니다,사건번호 [사건번호]와 관련해 현재 처리 단계를 확인하고 싶습니다. 확인 부탁드립니다.,사고,처리현황,S012,사고 처리 진행 문의,Y,Y,Y
VOC07740,사고 처리 진행 상황 문의,사건번호 [사고접수번호]와 관련해 현재 처리 단계를 확인하고 싶습니다. 이전에 정상적으로 이용한 적이 있습니다.,사고,처리현황,S012,사고 처리 진행 문의,Y,Y,Y
VOC04997,앱 차량정보 수정 문의,기존 차량을 삭제하고 새 차량을 등록하는 방법을 알려주세요. 관련 기준도 함께 알려주세요.,차량,차량정보,S008,차량정보 변경,Y,Y,Y
VOC08805,새 번호로 인증받고 싶어요,새 번호로 본인 인증을 진행하는 방법을 알려주세요. 이전에 정상적으로 이용한 적이 있습니다.,회원,회원정보,S014,휴대전화 번호 변경,Y,Y,Y
VOC08129,앱의 계약 내용이 맞지 않아요 확인 부탁드립니다.,앱에 표시된 계약자명이 [계약자명]으로 되어 있는데 실제 정보와 다릅니다.,보험,계약정보,S013,계약정보 불일치,Y,Y,Y
VOC05074,기존 차량 삭제 후 신규 등록,차량번호 변경 후 주행 서비스 연결 방법을 문의드립니다. 빠른 확인 요청드립니다.,차량,차량정보,S008,차량정보 변경,Y,Y,Y
VOC01867,포인트 사용 가능 서비스 문의,앱에 [차감금액] 포인트가 있는데 사용 가능한 항목을 확인하고 싶습니다. 관련 기준도 함께 알려주세요.,포인트,사용,S003,포인트 사용처 문의,Y,Y,Y
VOC04118,보험료 할인 혜택이 확인하고 싶습니다,현재 운전점수 기준으로 받을 수 있는 보험료 할인율이 궁금합니다.,보험,할인,S007,보험료 할인 적용 문의,Y,Y,Y
VOC01915,포인트를 사용할 수 있는 곳 확인 부탁드립니다.,보험료 결제 외에도 포인트를 사용할 수 있는 곳이 있나요? 동일 현상이 반복되고 있습니다.,포인트,사용,S003,포인트 사용처 문의,Y,Y,Y
VOC08237,계약정보가 다르게 표시됩니다,보험 계약 정보 중 일부 항목이 잘못되어 수정 요청드립니다.,보험,계약정보,S013,계약정보 불일치,Y,Y,Y
VOC00711,운전 후 포인트 반영 시간 문의,주행 후 몇 시간이 지났는데 아직 적립 대기 상태입니다. 필요한 확인 항목이 있다면 안내 부탁드립니다.,포인트,적립,S002,주행 포인트 적립 지연,Y,Y,Y
VOC06761,앱 화면이 멈춥니다 빠른 확인 요청드립니다.,앱을 실행하면 [오류코드] 오류가 표시되고 바로 종료됩니다. 앱에서 확인이 어려워 문의드립니다.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC00373,주행 포인트가 적립되지 않았습니다,주행 조건을 충족한 것으로 보이는데 포인트가 0으로 표시됩니다.,포인트,적립,S001,주행 포인트 미적립,Y,Y,Y
VOC02667,계정 접속이 불가능합니다,여러 번 시도했지만 인증 후 다시 로그인 화면으로 돌아옵니다.,회원,로그인,S004,로그인 오류,Y,Y,Y
VOC09674,주행 포인트 산정 방법 문의,주행거리와 운전점수에 따라 포인트가 어떻게 산정되는지 알고 싶습니다. 현재 화면에서 직접 수정할 수 없습니다.,포인트,적립기준,S015,포인트 적립 기준 문의,Y,Y,Y
VOC01954,적립 포인트는 어디서 쓰나요,포인트 사용 가능한 서비스와 제한 조건이 확인하고 싶습니다. 관련 기준도 함께 알려주세요.,포인트,사용,S003,포인트 사용처 문의,Y,Y,Y
VOC09520,어떤 주행이 포인트 대상인가요,급가속이나 급감속 기록이 포인트 적립에 영향을 주나요?,포인트,적립기준,S015,포인트 적립 기준 문의,Y,Y,Y
VOC07518,사고 접수 후 연락이 없습니다,사고 접수 이후 진행 상황 안내를 받지 못했습니다.,사고,처리현황,S012,사고 처리 진행 문의,Y,Y,Y
VOC07044,업데이트 후 앱이 열리지 않아요,앱을 실행하면 [오류코드] 오류가 표시되고 바로 종료됩니다.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC03579,앱에서 운전 기록 확인 불가 처리 방법을 안내해주세요.,차량은 정상적으로 운행했는데 주행 데이터가 수집되지 않은 것 같습니다.,주행,주행기록,S006,주행기록 미반영,Y,Y,Y
VOC00963,운전 후 포인트 반영 시간 문의 빠른 확인 요청드립니다.,주행 후 몇 시간이 지났는데 아직 적립 대기 상태입니다. 관련 기준도 함께 알려주세요.,포인트,적립,S002,주행 포인트 적립 지연,Y,Y,Y
VOC06263,포인트 차감 내역이 이상합니다,결제를 취소했는데 차감된 포인트가 복구되지 않았습니다.,포인트,차감,S010,포인트 오차감,Y,Y,Y
VOC08534,보험 계약자 정보 오류 앱에서 확인이 어려워 문의드립니다.,갱신한 계약이 앱에서 이전 계약으로 보입니다.,보험,계약정보,S013,계약정보 불일치,Y,Y,Y
VOC01560,포인트를 사용할 수 있는 곳,앱에 [차감금액] 포인트가 있는데 사용 가능한 항목을 확인하고 싶습니다.,포인트,사용,S003,포인트 사용처 문의,Y,Y,Y
VOC06919,서비스 실행 불가 문의,재설치 후에도 동일하게 앱이 강제 종료됩니다.,앱,오류,S011,앱 실행 오류,Y,Y,Y
VOC03455,최근 주행기록 누락 문의,운전을 완료했지만 최근 주행 목록에 추가되지 않았습니다.,주행,주행기록,S006,주행기록 미반영,Y,Y,Y
VOC02043,계속 로그인에 실패합니다,여러 번 시도했지만 인증 후 다시 로그인 화면으로 돌아옵니다. 앱에서 확인이 어려워 문의드립니다.,회원,로그인,S004,로그인 오류,Y,Y,Y
VOC08417,계약 차량 정보 불일치,앱에 표시된 계약자명이 [계약자명]으로 되어 있는데 실제 정보와 다릅니다.,보험,계약정보,S013,계약정보 불일치,Y,Y,Y
VOC03215,비밀번호를 재설정하고 싶습니다,비밀번호 찾기 과정에서 [전화번호]로 인증번호가 오지 않습니다. 현재 화면에서 직접 수정할 수 없습니다.,회원,계정관리,S005,비밀번호 재설정,Y,Y,Y
VOC00101,주행 포인트 미적립 문의 빠른 확인 요청드립니다.,지난 주행 건에 대한 포인트를 받지 못했습니다. 확인 부탁드립니다.,포인트,적립,S001,주행 포인트 미적립,Y,Y,Y
VOC03549,주행기록이 보이지 않습니다,[날짜]에 [출발지]-[도착지] 구간을 운전했는데 앱에서 기록이 보이지 않습니다. 필요한 확인 항목이 있다면 안내 부탁드립니다.,주행,주행기록,S006,주행기록 미반영,Y,Y,Y
